title,x,y,cluster
How to save and restore session so it persist after shutting down,29.298306,71.736595,2
Running streamlit locally results in blank page,-40.511047,-15.427116,9
Streamlit app page refresh,-28.617725,-14.902372,9
Invalidating and rebuilding caches during the night without user interaction,11.182029,79.56051,2
FullStory with Streamlit?,-44.726833,-36.51592,9
What happens if you set persist parameter to False in streamlit.cache_data()?,-44.617977,-3.1990643,9
How to add Google Analytics or JS code in a Streamlit app?,-30.785713,-32.500507,9
Change background color based on value,35.412235,-29.368797,4
Streamlit color theme,-21.482151,-42.47686,9
St.form with text_input - confusing instructions for user,53.51771,21.645353,5
Reset checkboxes after button 'Diagnosa' is clicked,80.85983,38.103615,0
How to edit index.html?,16.234259,35.54322,4
Streamlit working on web browser (not mobile),-36.453903,-16.554165,9
OSError on M1 via docker,-86.24505,11.246505,1
PermissionError while Adding Google Analyitcs on Streamlit Share,-77.48769,-12.017115,9
Multi step form- access to variables and values throughout the steps,68.76448,28.369146,5
Closing of Threads after 6 months - I want to add a Security Warning,2.554905,20.78672,2
Clearing cache when i press ctrl + C,7.773502,73.9724,2
Loading of data_editor between every cells,54.117252,-41.837715,5
Click events in plotly_chart,4.879797,-67.239136,3
Selecting a single row while using st.data_editor with column config st.column_config.CheckboxColumn,62.0301,-34.208786,7
Multiselect base on precedent selection not working,91.14958,-14.5826025,7
St.data_editor removes data frame after editing?,56.43196,-44.744354,8
Upload all contents in a folder,-36.708775,68.2887,6
App runs slow when multiple users accessing simultaneously,-10.033128,57.17018,2
Testing URL fragment with the new framework,-38.378242,-7.9353456,4
How to limit the number of open sessions?,28.799185,65.56847,2
Im receiving this error. what to do?,-28.482712,35.88465,1
Xsrf token is not getting push when file uploading is occurring in the iFrame,-29.887465,78.37332,6
How to prevent the reloading of the whole page when I let the user to perform an action,18.56635,42.56032,2
How to set single default value for select_slider?,79.78755,-27.9039,7
Redirect to another page on a button click,23.815662,31.702248,0
Streamlit Unit Testing - infinite loop with st.rerun,-51.124203,-20.409925,9
Deleting uploader widget when using st.file_uploader after picture is uploaded,-37.38564,80.82182,6
Disable st.input_chat during conversation,37.793877,16.841099,5
Drag and drop Dataframe cells,47.418575,-54.195404,8
Can't open locally hosted streamlit app on browser,-42.17509,-9.292241,9
Everytime the selectbox option is selected the app is re-run,91.304344,7.8705235,7
"Inconsistent visualization after filtering, bug?",-0.36035398,-63.38717,3
Problem:Share session_state on multipages,40.41983,60.49558,2
Combine st.cache_data with st.session_state,37.563385,74.35178,2
How to have sequential forms?,69.409355,25.125507,5
Multiple forms in a page,66.334145,26.356895,5
AppTest and Mocking API Without a secrets.toml File Present,-68.7246,56.614475,2
No module named 'streamlit_d3graph',-54.862553,-55.129177,9
Caching for data in streamlit based apps,-44.80791,-4.0162826,9
"Real-time opencv application failed, CPU used up?",-44.161488,12.19821,1
Fast real-time plot (100Hz),-6.255226,-63.243904,3
Sharing multiselect between different pages,85.76288,-11.440112,7
Displaying Matplotlib Chart (using Pandas AI),-9.317224,-67.09869,3
Webrtc camera with streamlit is slow,-44.251484,2.5399332,9
"File ""/mount/src/my-porto/app.py"", line 58, in <module> st_lottie(lottie_coding, height=400, key=""coding"") TypeError: 'module' object is not callable",-66.32209,35.394344,1
How to change text language in a widgets?,58.272686,36.04235,5
Vs code debug,-10.539086,34.089687,1
ModuleNotFoundError: No module named 'streamlit_option_menu,-72.04029,-16.118423,9
"Optuna, ZeroDivisionError: Weights sum to zero, can't be normalized",46.339252,-36.05047,1
Create buffer on click on the point,21.023848,-19.436657,4
Rasa chatbot UI interface,33.730396,12.669993,4
Using Playwright with Streamlit?,-47.325058,-37.237675,9
St.sidebar.image corrupt,50.29477,-5.532511,4
"How to fix error: ""StreamlitAPIException: DateInput value should either be an date/datetime or a list/tuple of 0 - 2 date/datetime values""?",-69.76944,-47.85487,9
@st.cache_resource for imported function,-1.417202,83.40857,2
How to implement filters like the Leetcode UI?,73.16819,11.21757,4
Streamlit Delete,-43.603992,-18.646008,9
How to add st.button next to st.chat_input,37.516106,15.432452,0
Connect Streamlit to Pythonanywhere,-77.23852,-26.637762,9
External function is not saving correctly a variable in session_state,41.79471,72.683235,2
Keep Uploaded File Between Pages,-40.575134,68.233,6
Google Maps Places API restricted to 1 result,11.274014,-53.70694,4
Better Styling for Multi-Page App Sidebar,22.435524,20.88911,4
Streamlit File Uploader Error: request failed with status code 413,-56.259895,15.760453,9
2 columns are added together and the result column is not separated using aggrid,14.527116,-44.151176,8
Error with streamlit_option_menu,-71.859055,-16.112041,9
Streamlit live updating plot,-8.468237,-60.845108,9
How Could I Add an Interactive 3D Model to My Website?,8.299127,-63.854134,4
 think the click library is causing this please tell me how to resolve click lib issue else it runs fine,34.182106,45.276707,0
Streamlit + Seaborn JointPlot Problem,-36.55021,-72.71552,9
A Multiple Choice Quiz,44.942417,-28.09439,7
"Add dir=""auto"" attribute to `chat_input`",40.655018,16.307941,5
Uploading multiple files error,-33.13067,74.66261,6
Streamlit version compatible with protobuf 3.19,-82.406815,19.35313,9
Passing a postMessage to an iframe,1.1307073,-19.09993,4
Mobile screen lock,79.65494,21.455406,4
Whether changes to tables on the page can be passed back to the database,56.973206,-4.045525,2
Add a column to st.dataframe or st.data_editor with a button for each row,48.619846,-48.321777,8
How to reset the ticks in the checkbox,81.75883,38.14011,0
Saving and reusing CSV data with st.data_editor,-3.6790295,-0.74210083,5
Streamlit python state not refreshing,-73.22642,-27.118532,9
Code comparision in streamlit,-53.16994,-26.929888,9
Unable to retrieve data properly while app is deployed on streamlit,-55.44395,-4.686857,9
St.button inside html generated by markdown,22.979027,-8.323228,0
App with a random word to translate from french to english,0.7801225,-13.81546,4
Security: What IP address range can I whitelist for my DB connection?,-13.075451,45.760628,4
Problem in the rendering of st.markdown - Figures,23.697042,-12.861668,3
"""Select-All"" Button for Multiselect",88.42736,-10.881967,7
"Need help: st.data_editor doesn't save edits, it just refreshes the page and looses saved inputs on submit",57.06448,-44.40287,5
Session state shared between different users,30.859129,65.51441,2
Flow Graphs in Streamlit?,-29.47141,-64.72124,9
Module 'streamlit' has no attribute 'dialog',-74.69359,-15.800124,9
SEO visibility question,2.453467,-24.352888,4
Two button disabling and enabling each other,30.978798,37.08076,0
Why does on_click handler function put tabs above the title,18.87436,11.497724,0
File uploading in headless app testing?,-37.545033,60.54016,6
Getting Missing Submit Button even though I have used st.form_submit_button,47.697308,37.046177,0
"St.markdown - Remove the term ""footnotes"" in the rendering",21.741209,-10.22004,4
Streamlit session-state based quiz app,-11.894627,21.45171,9
St.session not initializing?,33.581097,75.280685,2
Question on saving and retrieving widget values shared across pages?,52.27417,51.997864,2
Data_editor - Not returning edited data on button click,57.38753,-44.719658,0
Multiple checkboxes exist together,76.56743,34.30511,7
Import Local module while using AppTest - Error,-62.783165,37.15809,1
Integrating Agent-Protocol-Client with Streamlit Chat UI: Seeking Suggestions for Continuous User Input Handling,-11.728486,-17.353401,9
Having trouble passing secrets to connection for Snowflake,-66.359406,57.653652,1
First time using Streamlit. need help reducing load time,-59.43772,-34.91653,9
Like/Dislike button spacing,39.398514,20.351162,0
Different scrolling strategies for a conversational chat application,34.562943,16.617336,4
"Displaying image rendered by Datashader, with axis around",-2.0393405,-67.64368,3
How to periodically update a component?,9.578718,44.0496,2
"""Streamlit"" title still showing on google environment even if I changed it",-34.93236,-12.007761,9
Copy dataframe to clipboard,39.468582,-49.48157,8
Copy_paste to data frame not working,39.47971,-49.5068,8
How to implement a user inactivity timeout?,26.293695,72.9173,2
Button shaped checkbox,74.21206,35.515343,0
Make Text Field Editable,48.33431,11.526632,5
How can I access st.title in a st.container() with AppTest?,-18.921003,19.975208,4
No module named as 'sklearn',-52.279926,43.08336,1
Any way to hide or remove default numbers in st.table(),60.703568,-0.78868663,5
How to create something like st.balloons?,35.839893,7.632472,4
IsADirectoryError: [Errno 21] Is a directory: 'src/',-52.791348,59.901714,1
App name flagged for profanity,-34.85332,-10.265599,1
Data Editor Header Colour,39.853188,-30.636274,4
File_uploader always returns None,-38.144943,77.19517,6
Memory management in Streamlit dashboards,-46.794437,-6.0384045,9
Using file upload to upload files but browse pop up is not coming its opening on windows search bar,-36.565784,74.517624,6
Developing and deploying / hosting a streamlit app within Databricks,-88.760956,-16.348043,9
Returning to main page for multipage app,17.116224,26.043335,2
Unable to use latex in button,36.596737,35.187954,0
Change color for ProgressColumn in dataframe,29.33217,-40.843918,8
Caching data globally,5.036111,83.47566,2
Can't login with another gmail account,-5.358385,51.176773,1
Getting TypeError after upgrading to Python 3.12.0,-50.508873,32.618607,1
Getting all sheets from the workbook,-8.506294,-6.4840155,4
Line chart functionalities,11.932048,-81.87122,3
Session State with st.data_editor,38.759537,76.5415,2
St.number_input behavior,63.55981,5.840716,5
I am confused about if streamlit is suitable for my projects!,-49.01772,-41.560745,9
How to add scroll bar to a chart,3.8647041,-77.24636,3
How to make the page not change when refreshing the web page?,16.541082,40.644875,2
Issue re-routing Kubernetes deployed app,-26.366602,50.657455,1
Session state after clicking Download Result my dataframe got vanished from screen and rerunning my application,43.528385,80.00747,2
Why session state is not persisting between refresh?,30.621735,72.19774,2
Multi step form interaction,68.75327,28.376354,5
Render Html tags in a dataframe column,30.860802,-56.098984,8
Why checkboxes status do not change after st.form_submit_button()?,77.261055,37.70352,0
Question: (10 points),-28.012667,27.53625,4
Adjusting height between columns,47.135403,-19.632748,4
Using uploaded files,-39.404217,68.79984,6
App fades to white blank screen in the middle of usage,-7.920965,31.554977,2
Button css for streamlit,-16.171968,-29.401217,9
Depdendant Selectbox,83.662056,1.8299992,7
Datepicker css style,24.469347,-82.555016,4
Column width versus text,49.86673,-26.30093,4
I'm facing freeze_support() (multiprocessing - spawn)error while using Statsforecast model in streamlit app,-67.73073,-37.32545,9
Download large file with download_button,-11.665988,7.864311,6
Snowflake LLM - IndexError: list index out of range,-40.47117,24.79639,1
Error: Runtime instance already exists,-31.103733,38.01001,1
Select single or multiple rows in st.dataframe and return the selected data,57.75093,-56.941017,8
Replicating Streamlit's Gallery layout,-19.046156,-38.861748,9
vaderSentiment Module Not Found Error,-66.39177,31.167418,1
Make a table auto scrollable,34.75269,0.7952426,4
"Setting up session replay tools (e.g.: Logrocket, Hotjar, Mouseflow, etc.) for streamlit app",-50.169483,9.403619,9
How to clean variables for chatbot,32.921303,13.299954,5
Create dynamic number of progress bars inside st.status that updates using while loop,27.505598,-39.730133,2
I have a Question about sidebar on multipage…,21.11486,21.002089,4
