id,title,slug,has_accepted_answer
56241,Dynamically open multiple pdfs files in different tabs,dynamically-open-multiple-pdfs-files-in-different-tabs,False
55845,App deployment error in streamlit,app-deployment-error-in-streamlit,False
57306,Supabase Google Oauth,supabase-google-oauth,False
1835,Simplest way to deploy a streamlit app in Windows server 2012,simplest-way-to-deploy-a-streamlit-app-in-windows-server-2012,False
33992,"How to change ""Please wait"" message to something else?",how-to-change-please-wait-message-to-something-else,False
57223,Resizing sidebar scrolls page to the top,resizing-sidebar-scrolls-page-to-the-top,True
57196,Pydantic validation error azure api connection,pydantic-validation-error-azure-api-connection,False
57239,"[04:43:28] ❗️ The service has encountered an error while checking the health of the Streamlit app: Get ""http://localhost:8501/script-health-check"": EOF",0428-the-service-has-encountered-an-error-while-checking-the-health-of-the-streamlit-app-get-http-localhost-8501-script-health-check-eof,False
57225,Clicking on button refreshes page and forces scrolling to the bottom,clicking-on-button-refreshes-page-and-forces-scrolling-to-the-bottom,False
54967,Streamlit multi users,streamlit-multi-users,False
56033,Display the 2nd page from a link in the search result in the current output of Streamlit,display-the-2nd-page-from-a-link-in-the-search-result-in-the-current-output-of-streamlit,False
52394,Interactive matrix,interactive-matrix,False
56893,Anyone tried to install Streamlit in Alpine Docker image?,anyone-tried-to-install-streamlit-in-alpine-docker-image,False
56201,St.file_uploader - AxiosError: Request failed with status code 403,st-file-uploader-axioserror-request-failed-with-status-code-403,False
57126,"Hi guys, I’m trying to get a terminal output to be printed in Streamlit.But its not printed in streamlit",hi-guys-i-m-trying-to-get-a-terminal-output-to-be-printed-in-streamlit-but-its-not-printed-in-streamlit,False
57133,Assistance Needed with JSON Content Not Displaying in Streamlit App,assistance-needed-with-json-content-not-displaying-in-streamlit-app,False
57137,Possible to link to element within the same app?,possible-to-link-to-element-within-the-same-app,False
54749,Uploading and using database with file_uploader,uploading-and-using-database-with-file-uploader,False
56695,Streamlit Secrets in the the app,streamlit-secrets-in-the-the-app,False
57153,"Help:when i use “os.system(command)”to run app instead of on terminal ,why the website opened several times(equals the number of python files)",help-when-i-use-os-system-command-to-run-app-instead-of-on-terminal-why-the-website-opened-several-times-equals-the-number-of-python-files,False
57104,Checkbox dynamic true and false like toggle on / off,checkbox-dynamic-true-and-false-like-toggle-on-off,True
50888,Concurrency question,concurrency-question,False
57032,Toml file can't connect with python file,toml-file-cant-connect-with-python-file,True
19170,St.session_state deletes on refresh,st-session-state-deletes-on-refresh,True
56980,How can I learn what Page I am looking at,how-can-i-learn-what-page-i-am-looking-at,True
56930,Reset/delete widgets state on selection of another one,reset-delete-widgets-state-on-selection-of-another-one,False
56914,Issue with Coloring Buttons in Streamlit,issue-with-coloring-buttons-in-streamlit,True
47968,PNG image loses quality when width is reduced,png-image-loses-quality-when-width-is-reduced,False
38897,Translating st.cache allow_output_mutation=True for new cache_data & cahce_resource functions,translating-st-cache-allow-output-mutation-true-for-new-cache-data-cahce-resource-functions,False
57092,Execution of Code after user presses a button and inputs an URL,execution-of-code-after-user-presses-a-button-and-inputs-an-url,True
57089,"Unable to use text_input form validation without form_submit_button show ""Missing Submit Button""",unable-to-use-text-input-form-validation-without-form-submit-button-show-missing-submit-button,True
57056,How to manage a python file with functions,how-to-manage-a-python-file-with-functions,True
33173,Session_state seems to be dropping some data,session-state-seems-to-be-dropping-some-data,False
56978,Retrieving the user's sort of dataframe editor,retrieving-the-users-sort-of-dataframe-editor,False
57023,Trying to access LFS in streamlit through github URL but it's giving me this error,trying-to-access-lfs-in-streamlit-through-github-url-but-its-giving-me-this-error,False
56742,Prevent chat from auto-scrolling when message is sent,prevent-chat-from-auto-scrolling-when-message-is-sent,False
57001,Extracting selected st.column_config.CheckboxColumn,extracting-selected-st-column-config-checkboxcolumn,True
56677,Assertion key error,assertion-key-error,False
56807,My app resets when i click a button,my-app-resets-when-i-click-a-button,False
28850,Downloading a MS Word document,downloading-a-ms-word-document,False
56975,How to use `st.experimental_user` out side Streamlit Community Cloud?,how-to-use-st-experimental-user-out-side-streamlit-community-cloud,False
56981,How to prevent re-run after removing url query params using experimental_ set_ query_ params()?,how-to-prevent-re-run-after-removing-url-query-params-using-experimental-set-query-params,True
56958,"Sunburst, AttributeError: ‘DataFrame’ object has no attribute ‘append’",sunburst-attributeerror-dataframe-object-has-no-attribute-append,False
49839,Update data in data_editor automatically,update-data-in-data-editor-automatically,False
55223,How can I take the values of selected nested aggrid table row?,how-can-i-take-the-values-of-selected-nested-aggrid-table-row,False
56831,Tooltip for images?,tooltip-for-images,False
56952,Error loading the model: No module named 'sklearn.neighbors._dist_metrics',error-loading-the-model-no-module-named-sklearn-neighbors-dist-metrics,False
56968,Using st.session_state to output value after user st.number_input,using-st-session-state-to-output-value-after-user-st-number-input,False
52433,"Hide ""Deploy"" and Streamlit mainmenu",hide-deploy-and-streamlit-mainmenu,False
56940,St.data_editor don't update data,st-data-editor-dont-update-data,False
56937,Pickle Security Concerns with `chat_input` and `chat_message`,pickle-security-concerns-with-chat-input-and-chat-message,False
56912,Facing issue while using image in Snowflake Native application,facing-issue-while-using-image-in-snowflake-native-application,False
56852,Update a Deta database with data_editor,update-a-deta-database-with-data-editor,True
55064,Streamlit + Django web app container architecture,streamlit-django-web-app-container-architecture,False
36226,Closing current expander and opening next by button-press,closing-current-expander-and-opening-next-by-button-press,True
56760,Memory handling in multi-user LLM app,memory-handling-in-multi-user-llm-app,True
56861,Plotly dendogram chart not showing right side,plotly-dendogram-chart-not-showing-right-side,True
45989,Question about deleting rows on the st.data_editor,question-about-deleting-rows-on-the-st-data-editor,False
56899,Wrap text columns in dataframe/data editor,wrap-text-columns-in-dataframe-data-editor,False
56821,Deny app access,deny-app-access,False
56860,St.dataframe with color coding has cells in black,st-dataframe-with-color-coding-has-cells-in-black,False
1806,How to download file in streamlit,how-to-download-file-in-streamlit,True
50486,Config: hide tracebacks,config-hide-tracebacks,False
35378,Streamlit 1.16 forces unwanted Altair tooltips with no option to disable,streamlit-1-16-forces-unwanted-altair-tooltips-with-no-option-to-disable,False
56884,Unexpected reruns when deployed to AKS,unexpected-reruns-when-deployed-to-aks,False
56842,Changing the Streamlit Theme with a Toggle Button (SOLUTION),changing-the-streamlit-theme-with-a-toggle-button-solution,True
56868,Changing color of a button text and changing a variable that controls the color,changing-color-of-a-button-text-and-changing-a-variable-that-controls-the-color,False
30825,Setting st.session_state variable not updated on next page load,setting-st-session-state-variable-not-updated-on-next-page-load,False
56648,Streamlit_sortables max number of columns,streamlit-sortables-max-number-of-columns,False
56846,Headless testing with AppTest and st.form,headless-testing-with-apptest-and-st-form,True
56557,Click event in submenu item with streamlit_option_menu,click-event-in-submenu-item-with-streamlit-option-menu,True
741,Command not found,command-not-found,False
56817,Call Javascript Functions out of Streamlit - HTML5 Vibrate API,call-javascript-functions-out-of-streamlit-html5-vibrate-api,False
13843,With form radio button and select box not working,with-form-radio-button-and-select-box-not-working,False
56758,Empty page after upgrading streamlit to 1.29.0,empty-page-after-upgrading-streamlit-to-1-29-0,False
56787,How to support html and css tags in snowflake native app,how-to-support-html-and-css-tags-in-snowflake-native-app,False
56764,RDkit integration via pandas dataframe,rdkit-integration-via-pandas-dataframe,False
56763,Redirecting terminal output,redirecting-terminal-output,False
56475,What the error,what-the-error,False
56724,How to use psrecord,how-to-use-psrecord,False
28383,Streamlit-Authenticator is not working,streamlit-authenticator-is-not-working,True
51440,Problem importing langchain,problem-importing-langchain,False
55609,Authentication supabase,authentication-supabase,True
55286,How to remove st.expander border,how-to-remove-st-expander-border,False
55310,AppEngine Websocket error (AxiosError: Request failed with status code 404),appengine-websocket-error-axioserror-request-failed-with-status-code-404,False
55343,Example mysql options on select box and get a string with url and row.name,example-mysql-options-on-select-box-and-get-a-string-with-url-and-row-name,False
55768,Google sheets: appending new data to an existing DataFrame,google-sheets-appending-new-data-to-an-existing-dataframe,False
55832,Visualize line_chart in pop-up in a streamlit app,visualize-line-chart-in-pop-up-in-a-streamlit-app,False
56532,Remove fade out when disabling an input widget,remove-fade-out-when-disabling-an-input-widget,False
56735,ModuleNotFoundError: No module named 'networkx',modulenotfounderror-no-module-named-networkx,True
37477,Using an API from inside Streamlit app,using-an-api-from-inside-streamlit-app,True
